isenthalpic_mdot [kg/s],isenthalpic_tank.mass [kg],isenthalpic_tank.volume [m^3],isenthalpic_tank.inenergy [J],isenthalpic_tank.pressure [Pa],isenthalpic_tank.temperature [degK],isenthalpic_tank.density [kg/m^3],isenthalpic_tank.sp_inenergy [J/kg],isenthalpic_tank.sp_enthalpy [J/kg],time [s]
-0.016648034009776817,0.015098311672841827,0.0037854117839999993,2776.8988571369837,294393.5031403424,249.26468017531778,3.9885519817576154,183921.1507424334,257730.7699944359,3.72
-0.016466135354873058,0.014933650319293097,0.0037854117839999993,2746.6306697478794,291178.500191192,249.25475861665944,3.9450530540465767,183922.25685098904,257730.7699944376,3.73
-0.01628623152746579,0.014770788004018438,0.0037854117839999993,2716.6928154108,287998.72048199736,249.24494400061934,3.90202938196867,183923.35024182295,257730.7699944393,3.74
-0.016108300485464237,0.014609704999163796,0.0037854117839999993,2687.0816800436633,284853.77557603933,249.23523518586023,3.8594757539762017,183924.43106807847,257730.76999444084,3.75
-0.015932320434091797,0.014450381794822878,0.0037854117839999993,2657.7936893026763,281743.28137788543,249.22563104298186,3.8173870160971846,183925.49948091205,257730.7699944426,3.7600000000000002
-0.0157582698230244,0.014292799096592633,0.0037854117839999993,2628.8253081410203,278666.8580835364,249.21613045440128,3.7757580712895664,183926.55562952155,257730.76999444424,3.77
-0.015586127343564198,0.014136937823156991,0.0037854117839999993,2600.17304037253,275624.1301311765,249.2067323142341,3.734583878802918,183927.59966117417,257730.7699944459,3.7800000000000002
-0.01541587192584767,0.013982779103898514,0.0037854117839999993,2571.83342824033,272614.7261525202,249.19743552817766,3.6938594535475024,183928.63172123497,257730.76999444756,3.79
-0.01524748273608823,0.013830304276537631,0.0037854117839999993,2543.803051990328,269638.2789247468,249.1882390133942,3.6535798654706237,183929.65195319336,257730.76999444907,3.8000000000000003
-0.01508093917385225,0.01367949488479911,0.0037854117839999993,2516.0785294495563,266694.4253230143,249.17914169839582,3.6137402389401743,183930.66049869035,257730.76999445062,3.81
-0.01491622086936859,0.013530332676105424,0.0037854117839999993,2488.656515609259,263782.80627354543,249.17014252292947,3.574335752135289,183931.6574975446,257730.7699944521,3.8200000000000003
-0.014753307680870732,0.013382799599296717,0.0037854117839999993,2461.5337022127105,260903.0667072806,249.16124043786502,3.5353616364440206,183932.64308777868,257730.7699944537,3.83
-0.014592179691971503,0.013236877802377003,0.0037854117839999993,2434.70681734768,258054.85551408582,249.15243440508198,3.496813175867951,183933.6174056445,257730.76999445533,3.84
-0.014432817209069592,0.013092549630286306,0.0037854117839999993,2408.172625043495,255237.82549751163,249.14372339735894,3.458685706433651,183934.5805856482,257730.76999445673,3.85
-0.014275200758787576,0.01294979762269843,0.0037854117839999993,2381.9279248726652,252451.63333009448,249.13510639826288,3.420974615610916,183935.53276057515,257730.76999445824,3.86
-0.014119311085441155,0.012808604511844018,0.0037854117839999993,2355.969551556994,249695.9395091949,249.12658240204115,3.383675341737675,183936.47406151443,257730.76999445978,3.87
-0.01396512914853892,0.012668953220358629,0.0037854117839999993,2330.2943745781276,246970.40831336202,249.11815041351215,3.3467833734515136,183937.40461788228,257730.7699944611,3.88
-0.013812636120312466,0.012530826859155504,0.0037854117839999993,2304.899297792508,244274.70775922204,249.109809447959,3.310294249127721,183938.32455744612,257730.76999446264,3.89
-0.01366181338327635,0.01239420872532274,0.0037854117839999993,2279.7812590506537,241608.50955888082,249.10155853102353,3.2742035563237795,183939.2340063475,257730.76999446415,3.9
-0.013512642527817491,0.012259082300044565,0.0037854117839999993,2254.937229820733,238971.4890778337,249.09339669860063,3.2385069312302237,183940.13308912495,257730.76999446555,3.91
-0.013365105349813678,0.012125431246546428,0.0037854117839999993,2230.3642148163835,236363.32529337858,249.08532299673453,3.2032000581277926,183941.02192873653,257730.76999446706,3.92
-0.013219183848280733,0.01199323940806362,0.0037854117839999993,2206.0592516287074,233783.70075352295,249.07733648151563,3.168278668850792,183941.90064658175,257730.76999446837,3.93
-0.01307486022304802,0.01186249080583314,0.0037854117839999993,2182.0194103624217,231232.30153638014,249.06943621897835,3.133738542256607,183942.76936252357,257730.7699944698,3.94
-0.01293211687246182,0.011733169637108522,0.0037854117839999993,2158.2417932760964,228708.81721004797,249.06162128500011,3.09957550370127,183943.62819490995,257730.7699944712,3.95
-0.012790936391116432,0.011605260273197358,0.0037854117839999993,2134.723534426427,226212.94079296262,249.05389076520015,3.065785424521033,183944.47726059405,257730.76999447247,3.96
-0.012651301567612275,0.011478747257521234,0.0037854117839999993,2111.4617993165284,223744.36871472435,249.0462437548419,3.0323642215198525,183945.3166749562,257730.7699944738,3.97
-0.01251319538234101,0.011353615303697825,0.0037854117839999993,2088.453784548162,221302.80077738533,249.03867935873268,2.9993078564627376,183946.14655192354,257730.76999447498,3.98
-0.012376601005297066,0.011229849293644853,0.0037854117839999993,2065.6967174778742,218887.94011719714,249.03119669112814,2.966612335574865,183946.96700399034,257730.7699944762,3.99
-0.0122415017939154,0.011107434275705699,0.0037854117839999993,2043.1878558770006,216499.49316680888,249.0237948756342,2.9342737090464186,183947.7781422379,257730.76999447748,4.0
-0.012107881290935023,0.01098635546279635,0.0037854117839999993,2020.9244875954803,214137.16961791352,249.0164730451127,2.902288070543068,183948.5800763537,257730.76999447876,4.01
-0.011975723222287986,0.01086659823057347,0.0037854117839999993,1998.903930229448,211800.68238433253,249.0092303415854,2.8706515567220183,183949.37291465118,257730.76999448016,4.0200000000000005
-0.01184501149501357,0.010748148115623335,0.0037854117839999993,1977.1235307925479,209489.74756553874,249.00206591614167,2.8393603467535824,183950.15676408785,257730.7699944815,4.03
-0.011715730195197279,0.010630990813671361,0.0037854117839999993,1955.5806653909422,207204.08441060554,248.9949789288441,2.8084106618481863,183950.9317302845,257730.76999448272,4.04
-0.011587863585934338,0.010515112177812017,0.0037854117839999993,1934.2727389019576,204943.41528258307,248.98796854863787,2.7777987647887605,183951.69791754335,257730.76999448394,4.05
-0.01146139610531739,0.010400498216758843,0.0037854117839999993,1913.1971846563322,202707.46562329133,248.98103395325884,2.7475209594684467,183952.4554288661,257730.76999448522,4.0600000000000005
-0.011336312364448048,0.010287135093114363,0.0037854117839999993,1892.351464124024,200495.9639185272,248.9741743291435,2.717573590433554,183953.20436597153,257730.76999448647,4.07
-0.011212597145472014,0.010175009121659643,0.0037854117839999993,1871.7330666035346,198308.64166368012,248.96738887133952,2.6879530424317095,183953.944829313,257730.76999448767,4.08
-0.011090235399637542,0.010064106767663268,0.0037854117839999993,1851.3395089147216,196145.23332975045,248.9606767834175,2.658655739965137,183954.67691809617,257730.76999448886,4.09
-0.010969212245376756,0.0099544146452095,0.0037854117839999993,1831.1683350950314,194005.47632976618,248.95403727738295,2.629678146849004,183955.40073029505,257730.76999449014,4.1
-0.010849512966409727,0.009845919515545403,0.0037854117839999993,1811.2171160991481,191889.11098559262,248.9474695735899,2.601016765774776,183956.11636266945,257730.7699944913,4.11
-0.010731121891779364,0.009738608296627609,0.0037854117839999993,1791.483451558078,189795.8807132241,248.9409729013311,2.572668140832208,183956.8239107073,257730.76999449247,4.12
-0.010613179963677314,0.009632476496990837,0.0037854117839999993,1771.9665207208905,187725.69652950863,248.9345470095166,2.5446310855016976,183957.52341305465,257730.76999449363,4.13
-0.010494950990585767,0.00952752698708498,0.0037854117839999993,1752.6668565719544,185678.61307021673,248.92819209252673,2.5169063580758855,183958.21485971948,257730.76999449474,4.14
-0.01037643531856657,0.009423762633899314,0.0037854117839999993,1733.5849914136425,183654.68491566743,248.92190834437346,2.489494715933213,183958.89824066262,257730.76999449576,4.15
-0.010257633348796754,0.009321186300411346,0.0037854117839999993,1714.7214567646279,181653.9665800686,248.91569595866426,2.462396915392322,183959.57354580038,257730.76999449695,4.16
-0.010138545538395488,0.00921980084502739,0.0037854117839999993,1696.0767832566548,179676.51250069882,248.90955512856613,2.4356137115642773,183960.24076500713,257730.7699944981,4.17
-0.010019172401204379,0.009119609121015346,0.0037854117839999993,1677.6515005298754,177722.37702693706,248.90348604676907,2.4091458582027143,183960.89988811838,257730.7699944993,4.18
-0.009899514508515608,0.00902061397593019,0.0037854117839999993,1659.4461371268378,175791.61440915326,248.89748890544993,2.3829941075520757,183961.55090493368,257730.76999450053,4.19
-0.009779572489742651,0.008922818251032763,0.0037854117839999993,1641.4612203852375,173884.2787874672,248.89156389623383,2.35715921019407,183962.19380521934,257730.7699945017,4.2
-0.009659347033027631,0.008826224780702486,0.0037854117839999993,1623.6972763295482,172000.42418039215,248.88571121015752,2.3316419148925247,183962.82857871166,257730.7699945028,4.21
-0.009538838885778986,0.008730836391844696,0.0037854117839999993,1606.15482956166,170140.1044733736,248.87993103763083,2.306442968436825,183963.45521511981,257730.76999450388,4.22
-0.009418048855133039,0.008636655903293365,0.0037854117839999993,1588.8344031506606,168303.37340723947,248.87422356839826,2.281563115484127,183964.07370412888,257730.76999450504,4.23
-0.00929697780833223,0.008543686125210044,0.0037854117839999993,1571.7365185219187,166490.2845665774,248.8685889915005,2.2570030984005744,183964.68403540258,257730.76999450618,4.24
-0.00917562667301272,0.008451929858479916,0.0037854117839999993,1554.8616953456385,164700.89136805735,248.86302749523557,2.2327636571017546,183965.28619858675,257730.76999450734,4.25
-0.009053996437393325,0.008361389894105982,0.0037854117839999993,1538.210451425058,162935.24704871819,248.85753926711985,2.208845528892659,183965.8801833121,257730.76999450833,4.26
-0.008932088150357427,0.008272069012602409,0.0037854117839999993,1521.7833025844943,161193.40465423913,248.8521244938492,2.185249448307421,183966.46597919744,257730.76999450935,4.2700000000000005
-0.008809902921418838,0.00818396998338822,0.0037854117839999993,1505.5807625574498,159475.41702721873,248.84678336125992,2.1619761469491485,183967.04357585253,257730.7699945104,4.28
-0.008687441920562,0.0080970955641826,0.0037854117839999993,1489.6033428750088,157781.33679548645,248.8415160542899,2.1390263533301774,183967.61296288145,257730.76999451156,4.29
-0.0085647063779464,0.008011448500403136,0.0037854117839999993,1473.8515527547718,156111.21636047182,248.83632275693995,2.116400792713107,183968.17412988518,257730.76999451267,4.3
-0.008441697583464226,0.007927031524568494,0.0037854117839999993,1458.325898990602,154465.10788566075,248.83120365223482,2.0941001869530016,183968.72706646458,257730.76999451377,4.3100000000000005
-0.008318416886139579,0.007843847355707098,0.0037854117839999993,1443.0268858434802,152843.06328517033,248.82615892218584,2.07212525434118,183969.27176222386,257730.76999451488,4.32
-0.008194865693356644,0.007761898698773532,0.0037854117839999993,1427.9550149337642,151245.13421247405,248.82118874775273,2.050476709451046,183969.80820677258,257730.76999451584,4.33
-0.008071045469903464,0.007681188244074497,0.0037854117839999993,1413.1107851352203,149671.37204931444,248.81629330880688,2.0291552629864427,183970.33638972943,257730.7699945169,4.34
-0.007946957736816623,0.007601718666706331,0.0037854117839999993,1398.4946924711635,148121.82789484115,248.81147278409478,2.0081616216330596,183970.85630072423,257730.76999451793,4.3500000000000005
-0.007822604070011145,0.00752349262600622,0.0037854117839999993,1384.1072300131243,146596.55255501682,248.8067273512025,1.987496487913459,183971.36792940085,257730.76999451884,4.36
-0.007697986098678665,0.007446512765019433,0.0037854117839999993,1369.94888778246,145095.59653233556,248.80205718652107,1.9671605600463344,183971.87126541973,257730.76999451988,4.37
-0.0075731055034350715,0.007370781709985082,0.0037854117839999993,1356.020152655366,143619.0100159029,248.79746246521307,1.9471545318106622,183972.36629846017,257730.76999452084,4.38
-0.007447964014197545,0.007296302069843106,0.0037854117839999993,1342.3215082718011,142166.84287192964,248.79294336118053,1.9274790924154601,183972.85301822287,257730.76999452178,4.39
-0.007322563407768625,0.00722307643576542,0.0037854117839999993,1328.8534349488434,140739.14463469747,248.788500047034,1.908134926375931,183973.33141443165,257730.7699945227,4.4
-0.007196905505102955,0.007151107380714391,0.0037854117839999993,1315.6164095990846,139335.96449805668,248.78413269406386,1.889122713396824,183973.8014768358,257730.76999452355,4.41
-0.0070709921682294485,0.007080397459032097,0.0037854117839999993,1302.6109056546782,137957.35130752492,248.77984147221298,1.8704431282639284,183974.26319521156,257730.7699945246,4.42
-0.0069448252967989794,0.007010949206064107,0.0037854117839999993,1289.8373929977402,136603.3535530578,248.77562655005153,1.8520968407446865,183974.71655936373,257730.76999452568,4.43
-0.006818406824224068,0.006942765137821866,0.0037854117839999993,1277.2963378978516,135274.01936257302,248.77148809475443,1.8340845154990058,183975.16155912686,257730.7699945268,4.44
-0.006691738713372999,0.006875847750688136,0.0037854117839999993,1264.988202957478,133969.3964963127,248.7674262720811,1.8164068120014436,183975.59818436613,257730.7699945277,4.45
-0.006564822951776061,0.006810199521170375,0.0037854117839999993,1252.9134470662166,132689.5323421408,248.7634412463585,1.799064384476058,183976.02642497845,257730.76999452876,4.46
-0.006437661546296296,0.006745822905707412,0.0037854117839999993,1241.0725253648354,131434.4739118785,248.7595331804671,1.7820578818453356,183976.44627089248,257730.76999452978,4.47
-0.006310256517210403,0.006682720340535308,0.0037854117839999993,1229.4658892202108,130204.26783879336,248.75570223583077,1.7653879476947572,183976.85771206857,257730.76999453074,4.48
-0.006182609891637903,0.006620894241618929,0.0037854117839999993,1218.093986212349,128998.9603763682,248.75194857241019,1.7490552202547194,183977.26073849847,257730.76999453176,4.49
-0.00605472369624757,0.006560347004656453,0.0037854117839999993,1206.957260134826,127818.59739849172,248.74827234870094,1.733060332401727,183977.6553402042,257730.76999453278,4.5
-0.005926599949159449,0.006501081005164859,0.0037854117839999993,1196.056151010129,126663.22440122707,248.74467372173692,1.7174039116809756,183978.04150723678,257730.76999453368,4.51
-0.005798240650947896,0.00644309859865538,0.0037854117839999993,1185.3910951215453,125532.88650633277,248.74115284709868,1.702086580352702,183978.41922967412,257730.76999453458,4.5200000000000005
-0.005669647774635665,0.0063864021209090235,0.0037854117839999993,1174.962525063463,124427.62846673396,248.7377098789283,1.687108955464969,183978.78849761846,257730.76999453554,4.53
-0.005540823254550842,0.006330993888363515,0.0037854117839999993,1164.7708698121696,123347.49467416394,248.73434496995026,1.6724716489558844,183979.1493011927,257730.76999453633,4.54
-0.005411768973896096,0.006276876198624554,0.0037854117839999993,1154.8165548195223,122292.52916922874,248.7310582715013,1.6581752677886616,183979.50163053654,257730.76999453726,4.55
-0.0052824867508530875,0.006224051331116023,0.0037854117839999993,1145.1000021321825,121262.77565417843,248.7278499335676,1.6442204141233856,183979.84547580147,257730.76999453825,4.5600000000000005
-0.005152978323012246,0.006172521547885901,0.0037854117839999993,1135.621630539491,120258.27750871226,248.724720104831,1.6306076855299139,183980.180827144,257730.76999453912,4.57
-0.005023245329878542,0.006122289094587115,0.0037854117839999993,1126.3818557535358,119279.07780919295,248.72166893272802,1.6173376752469888,183980.5076747194,257730.76999454014,4.58
-0.004893289293155547,0.00607335620165556,0.0037854117839999993,1117.3810906254837,118325.21935170234,248.71869656351822,1.6044109724934381,183980.8260086725,257730.76999454093,4.59
-0.004763111594450023,0.00602572508571106,0.0037854117839999993,1108.6197454029352,117396.74467944162,248.7158031423685,1.5918281628382707,183981.13581912834,257730.76999454194,4.6000000000000005
-0.004632713449966037,0.0059793979512114,0.0037854117839999993,1100.0982280338292,116493.69611506221,248.71298881345106,1.5795898286376235,183981.43709618025,257730.76999454282,4.61
-0.004502095881665378,0.005934376992394746,0.0037854117839999993,1091.816944523405,115616.11579861677,248.71025372005965,1.5676965495478965,183981.72982987645,257730.7699945438,4.62
-0.004371259684256801,0.005890664395552178,0.0037854117839999993,1083.7762993518954,114764.04573194272,248.70759800474593,1.5561489031260909,183982.0140102048,257730.76999454462,4.63
-0.004240205387232292,0.005848262341679855,0.0037854117839999993,1075.9766959620574,113937.52783044396,248.7050218094795,1.5449474655304387,183982.28962707473,257730.76999454555,4.64
-0.004108933210985718,0.005807173009569998,0.0037854117839999993,1068.4185373274267,113136.60398342309,248.70252527583273,1.5340928123369522,183982.5566702962,257730.76999454643,4.65
-0.003977443015816626,0.005767398579411832,0.0037854117839999993,1061.1022266143914,112361.3161243526,248.70010854519904,1.5235855194906935,183982.81512955608,257730.76999454745,4.66
-0.0038457342423226853,0.005728941236988605,0.0037854117839999993,1054.0281679539132,111611.70631276163,248.69777175904574,1.5134261644145097,183983.06499438957,257730.76999454823,4.67
-0.0037138058412965395,0.00569180317857564,0.0037854117839999993,1047.1967673422157,110887.81682978485,248.69551505921027,1.5036153273029598,183983.30625414813,257730.76999454913,4.68
-0.0035816561907364222,0.0056559866166682755,0.0037854117839999993,1040.6084336941392,110189.69028988488,248.69333858824666,1.4941535926354788,183983.53889796184,257730.76999455,4.69
-0.0034492829969124754,0.005621493786699151,0.0037854117839999993,1034.2635800784844,109517.36977185539,248.69124248983218,1.4850415509508945,183983.76291469444,257730.76999455094,4.7
-0.003316683175540591,0.005588326954943745,0.0037854117839999993,1028.1626251719536,108870.89897298274,248.6892269092466,1.4762798009358513,183983.97829289205,257730.76999455193,4.71
-0.0031838527079177297,0.005556488427864568,0.0037854117839999993,1022.305994977733,108250.32239124544,248.68729199393832,1.4678689518932846,183984.18502072158,257730.76999455283,4.72
-0.00305078646524086,0.005525980563212159,0.0037854117839999993,1016.6941248672521,107655.68554175303,248.68543789419778,1.4598096266749931,183984.38308589798,257730.7699945537,4.73
-0.0029174779920786162,0.005496805783291373,0.0037854117839999993,1011.3274620202579,107087.03521538561,248.6836647639624,1.452102465186222,183984.57247559802,257730.76999455458,4.74
-0.002783919236813539,0.005468966590923238,0.0037854117839999993,1006.2064683607473,106544.41978996943,248.68197276178577,1.4447481286023383,183984.75317635568,257730.76999455548,4.75
-0.002650100212395894,0.005442465588799279,0.0037854117839999993,1001.3316241169583,106027.88960757144,248.68036205201233,1.4377473044817044,183984.92517393627,257730.76999455638,4.76
-0.0025160085642842284,0.0054173055031564365,0.0037854117839999993,996.7034321761472,105537.4974360014,248.67883280621504,1.431100713019928,183985.0884531821,257730.7699945573,4.7700000000000005
-0.002381629012936885,0.005393489213027068,0.0037854117839999993,992.3224234649188,105073.29903897354,248.6773852049727,1.4248091147768955,183985.24299782235,257730.76999455807,4.78
-0.002246942623944602,0.0053710197867876215,0.0037854117839999993,988.1891636721688,104635.3538885196,248.67601944009007,1.418873320331911,183985.3887902356,257730.76999455897,4.79
-0.002111925836980339,0.0053499005284178185,0.0037854117839999993,984.3042617582955,104223.72606666098,248.67473571740868,1.413294202504078,183985.52581114887,257730.76999455967,4.8
-0.001976549150243086,0.005330135036915388,0.0037854117839999993,980.6683808844109,103838.48542348517,248.67353426041737,1.4080727120480134,183985.6540392521,257730.7699945605,4.8100000000000005
-0.0018407753011913642,0.005311727283903474,0.0037854117839999993,977.2822526881359,103479.70908980032,248.67241531496884,1.4032098981555543,183985.77345069422,257730.7699945614,4.82
-0.0017045566908628317,0.005294681716994846,0.0037854117839999993,974.1466962974208,103147.48349179531,248.67137915556233,1.398706935761694,183985.8840184121,257730.76999456232,4.83
-0.0015678316367040202,0.005279003400627806,0.0037854117839999993,971.2626442373727,102841.90709602999,248.67042609390325,1.3945651627494926,183985.98571121684,257730.76999456328,4.84
-0.0014305187443776025,0.00526469821318403,0.0037854117839999993,968.63117869028,102563.09425137089,248.6695564908854,1.3907861320231023,183986.0784925149,257730.7699945642,4.8500000000000005
-0.0012925081270890413,0.00525177313191314,0.0037854117839999993,966.2535839078969,102311.18074229592,248.66877077391075,1.3873716867768753,183986.1623184598,257730.76999456508,4.86
-0.001153647061067668,0.005240236661302463,0.0037854117839999993,964.1314250108265,102086.33213796919,248.6680694629295,1.3843240736586833,183986.23713517384,257730.76999456598,4.87
-0.001013715174113111,0.005230099509561332,0.0037854117839999993,962.2666724291956,101888.75697710573,248.66745321156338,1.3816461214781628,183986.30287436052,257730.76999456683,4.88
-0.0008723782819561149,0.00522137572674177,0.0037854117839999993,960.6619112625342,101718.72895019331,248.66692287629368,1.3793415418663924,183986.35944592403,257730.76999456773,4.89
-0.0007290937614239154,0.0052140847891275315,0.0037854117839999993,959.320724708196,101576.62752460179,248.66647964317423,1.3774154799132237,183986.4067244519,257730.76999456866,4.9
-0.0005828883349690648,0.005208255905777841,0.0037854117839999993,958.2484862610725,101463.02187973801,248.66612528963677,1.3758756518357798,183986.44452128938,257730.76999456948,4.91
-0.00043171537408665146,0.005203938752036974,0.0037854117839999993,957.4543341710765,101378.88010441921,248.6658628370104,1.3747351804717094,183986.47251493897,257730.76999457032,4.92
-0.00026974322103332193,0.005201241319826641,0.0037854117839999993,956.9581341071516,101326.306902875,248.66569885155533,1.3740225942686088,183986.49000562952,257730.7699945711,4.93
-4.201128501225102e-05,0.005200821206976519,0.0037854117839999993,956.8808531859086,101318.11886710308,248.66567331152802,1.3739116121947699,183986.49272971033,257730.769994572,4.94
