run_time [s],time [s],state [-],ox_l1 [lbf]
13.0120,5.1880,1,-9129.00
13.0170,5.1930,1,-10033.00
13.0230,5.1990,1,-10033.00
13.0280,5.2040,1,-11148.00
13.0330,5.2090,1,-11148.00
13.0380,5.2140,1,-9355.00
13.0440,5.2200,1,-9355.00
13.0490,5.2250,1,-9838.00
13.0550,5.2310,1,-9838.00
13.0600,5.2360,1,-11198.00
13.0650,5.2410,1,-11198.00
13.0710,5.2470,1,-9500.00
13.0760,5.2520,1,-9500.00
13.0820,5.2580,1,-9500.00
13.0870,5.2630,1,-9326.00
13.0920,5.2680,1,-9326.00
13.1140,5.2900,1,-10076.00
13.1210,5.2970,1,-9099.00
13.1260,5.3020,1,-9099.00
13.1320,5.3080,1,-10675.00
13.1370,5.3130,1,-10675.00
13.1420,5.3180,1,-10128.00
13.1480,5.3240,1,-10128.00
13.1530,5.3290,1,-8889.00
13.1590,5.3350,1,-8889.00
13.1640,5.3400,1,-10522.00
13.1700,5.3460,1,-10522.00
13.1750,5.3510,1,-10499.00
13.1810,5.3570,1,-10499.00
13.1870,5.3630,1,-8961.00
13.1920,5.3680,1,-8961.00
13.1980,5.3740,1,-10216.00
13.2030,5.3790,1,-10216.00
13.2090,5.3850,1,-10831.00
13.2150,5.3910,1,-10831.00
13.2200,5.3960,1,-9132.00
13.2260,5.4020,1,-9132.00
13.2310,5.4070,1,-10192.00
13.2370,5.4130,1,-10192.00
13.2420,5.4180,1,-11410.00
13.2480,5.4240,1,-11410.00
13.2540,5.4300,1,-9518.00
13.2590,5.4350,1,-9518.00
13.2650,5.4410,1,-9792.00
13.2710,5.4470,1,-9792.00
13.2770,5.4530,1,-11167.00
13.2830,5.4590,1,-11167.00
13.2890,5.4650,1,-9608.00
13.2940,5.4700,1,-9608.00
13.3000,5.4760,1,-9382.00
13.3060,5.4820,1,-9382.00
13.3120,5.4880,1,-11349.00
13.3180,5.4940,1,-11349.00
13.3230,5.4990,1,-10185.00
13.3290,5.5050,1,-10185.00
13.3350,5.5110,1,-9235.00
13.3410,5.5170,1,-9235.00
13.3470,5.5230,1,-10877.00
13.3530,5.5290,1,-10877.00
13.3580,5.5340,1,-10508.00
13.3640,5.5400,1,-10508.00
13.3700,5.5460,1,-9063.00
13.3760,5.5520,1,-9063.00
13.3820,5.5580,1,-10615.00
13.3880,5.5640,1,-10615.00
13.3950,5.5710,1,-10824.00
13.4010,5.5770,1,-10824.00
13.4070,5.5830,1,-8847.00
13.4130,5.5890,1,-8847.00
13.4190,5.5950,1,-10178.00
13.4250,5.6010,1,-10790.00
13.4310,5.6070,1,-10790.00
13.4370,5.6130,1,-9386.00
13.4430,5.6190,1,-9386.00
13.4490,5.6250,1,-10024.00
13.4550,5.6310,1,-10024.00
13.4610,5.6370,1,-10945.00
13.4670,5.6430,1,-10945.00
13.4900,5.6660,1,-9422.00
13.5000,5.6760,1,-10944.00
13.5060,5.6820,1,-8873.00
13.5120,5.6880,1,-8873.00
13.5180,5.6940,1,-7254.00
13.5250,5.7010,1,-7254.00
13.5310,5.7070,1,-9671.00
13.5370,5.7130,1,-9671.00
13.5430,5.7190,1,-8228.00
13.5500,5.7260,1,-8228.00
13.5560,5.7320,1,-7629.00
13.5620,5.7380,1,-10322.00
13.5680,5.7440,1,-10322.00
13.5750,5.7510,1,-10291.00
13.5810,5.7570,1,-10291.00
13.5870,5.7630,1,-9110.00
13.5930,5.7690,1,-9110.00
13.6000,5.7760,1,-10808.00
13.6060,5.7820,1,-10808.00
13.6120,5.7880,1,-11026.00
13.6190,5.7950,1,-9051.00
13.6250,5.8010,1,-9051.00
13.6320,5.8080,1,-10611.00
13.6380,5.8140,1,-10611.00
13.6450,5.8210,1,-11378.00
13.6510,5.8270,1,-11378.00
13.6570,5.8330,1,-9141.00
13.6640,5.8400,1,-9141.00
13.6700,5.8460,1,-9821.00
13.6770,5.8530,1,-11441.00
13.6830,5.8590,1,-11441.00
13.6900,5.8660,1,-9453.00
13.6960,5.8720,1,-9453.00
13.7030,5.8790,1,-9486.00
13.7090,5.8850,1,-9486.00
13.7160,5.8920,1,-11488.00
13.7220,5.8980,1,-9980.00
13.7290,5.9050,1,-9980.00
13.7350,5.9110,1,-8972.00
13.7420,5.9180,1,-8972.00
13.7490,5.9250,1,-11131.00
13.7550,5.9310,1,-9987.00
13.7620,5.9380,1,-9987.00
13.7690,5.9450,1,-8620.00
13.7750,5.9510,1,-8620.00
13.7820,5.9580,1,-10841.00
13.7890,5.9650,1,-10841.00
13.7960,5.9720,1,-10524.00
13.8020,5.9780,1,-8687.00
13.8090,5.9850,1,-8687.00
13.8160,5.9920,1,-10898.00
13.8220,5.9980,1,-10898.00
13.8290,6.0050,1,-11367.00
13.8360,6.0120,1,-9396.00
13.8430,6.0190,1,-9396.00
13.8490,6.0250,1,-10600.00
13.8560,6.0320,1,-10600.00
13.8620,6.0380,1,-11525.00
13.8690,6.0450,1,-11525.00
13.8760,6.0520,1,-9546.00
13.8830,6.0590,1,-9867.00
13.8900,6.0660,1,-9867.00
13.9140,6.0900,1,-9649.00
13.9230,6.0990,1,-9434.00
13.9300,6.1060,1,-11477.00
13.9360,6.1120,1,-11477.00
13.9420,6.1180,1,-10167.00
13.9490,6.1250,1,-10167.00
13.9550,6.1310,1,-9188.00
13.9620,6.1380,1,-11194.00
13.9680,6.1440,1,-11194.00
13.9750,6.1510,1,-10374.00
13.9810,6.1570,1,-10374.00
13.9880,6.1640,1,-8551.00
13.9940,6.1700,1,-8551.00
14.0010,6.1770,1,-10163.00
14.0070,6.1830,1,-9933.00
14.0140,6.1900,1,-9933.00
14.0210,6.1970,1,-8054.00
14.0280,6.2040,1,-8054.00
14.0340,6.2100,1,-10011.00
14.0410,6.2170,1,-10497.00
14.0480,6.2240,1,-10497.00
14.0540,6.2300,1,-8612.00
14.0610,6.2370,1,-8612.00
14.0680,6.2440,1,-9929.00
14.0750,6.2510,1,-9929.00
14.0810,6.2570,1,-11233.00
14.0880,6.2640,1,-9028.00
14.0950,6.2710,1,-9028.00
14.1010,6.2770,1,-9374.00
14.1080,6.2840,1,-9374.00
14.1150,6.2910,1,-11246.00
14.1220,6.2980,1,-9422.00
14.1280,6.3040,1,-9422.00
14.1310,6.3070,1,-9422.00
14.1340,6.3100,1,-9148.00
14.1370,6.3130,1,-9148.00
14.1400,6.3160,1,-9148.00
14.1440,6.3200,1,-11271.00
14.1470,6.3230,1,-11271.00
14.1500,6.3260,1,-11271.00
14.1530,6.3290,1,-11271.00
14.1560,6.3320,1,-9712.00
14.1590,6.3350,1,-9712.00
14.1620,6.3380,1,-9712.00
14.1660,6.3420,1,-9712.00
14.1690,6.3450,1,-8848.00
14.1720,6.3480,1,-8848.00
14.1750,6.3510,1,-8848.00
14.1780,6.3540,1,-11147.00
14.1810,6.3570,1,-11147.00
14.1850,6.3610,1,-11147.00
14.1890,6.3650,1,-11147.00
14.1930,6.3690,1,-10339.00
14.1960,6.3720,1,-10339.00
14.2000,6.3760,1,-10339.00
14.2040,6.3800,1,-8826.00
14.2080,6.3840,1,-8826.00
14.2120,6.3880,1,-8826.00
14.2150,6.3910,1,-10754.00
14.2190,6.3950,1,-10754.00
14.2230,6.3990,1,-10754.00
14.2270,6.4030,1,-10529.00
14.2460,6.4220,1,-10454.00
14.2520,6.4280,1,-10454.00
14.2560,6.4320,1,-10454.00
14.2600,6.4360,1,-11022.00
14.2640,6.4400,1,-11022.00
14.2680,6.4440,1,-11022.00
14.2720,6.4480,1,-8888.00
14.2760,6.4520,1,-8888.00
14.2800,6.4560,1,-10005.00
14.2850,6.4610,1,-10005.00
14.2890,6.4650,1,-10005.00
14.2930,6.4690,1,-11243.00
14.2980,6.4740,1,-11243.00
14.3020,6.4780,1,-11243.00
14.3060,6.4820,1,-9315.00
14.3110,6.4870,1,-9315.00
14.3150,6.4910,1,-9425.00
14.3190,6.4950,1,-9425.00
14.3230,6.4990,1,-9425.00
14.3280,6.5040,1,-11368.00
14.3320,6.5080,1,-11368.00
14.3360,6.5120,1,-11368.00
14.3410,6.5170,1,-9841.00
14.3450,6.5210,1,-9841.00
14.3490,6.5250,1,-9429.00
14.3540,6.5300,1,-9429.00
14.3580,6.5340,1,-9429.00
14.3620,6.5380,1,-11521.00
14.3670,6.5430,1,-11521.00
14.3720,6.5480,1,-11521.00
14.3760,6.5520,1,-10291.00
14.3810,6.5570,1,-10291.00
14.3850,6.5610,1,-9152.00
14.3900,6.5660,1,-9152.00
14.3940,6.5700,1,-9152.00
14.3990,6.5750,1,-11291.00
14.4030,6.5790,1,-11291.00
14.4080,6.5840,1,-10998.00
14.4120,6.5880,1,-10998.00
14.4170,6.5930,1,-10998.00
14.4210,6.5970,1,-8954.00
14.4260,6.6020,1,-8954.00
14.4310,6.6070,1,-10890.00
14.4350,6.6110,1,-10890.00
14.4400,6.6160,1,-10890.00
14.4440,6.6200,1,-11112.00
14.4490,6.6250,1,-11112.00
14.4540,6.6300,1,-8993.00
14.4590,6.6350,1,-8993.00
14.4630,6.6390,1,-10380.00
14.4680,6.6440,1,-10380.00
14.4730,6.6490,1,-10380.00
14.4780,6.6540,1,-11005.00
14.4820,6.6580,1,-11005.00
14.4870,6.6630,1,-8571.00
14.4920,6.6680,1,-8571.00
14.4970,6.6730,1,-8571.00
14.5020,6.6780,1,-9500.00
14.5060,6.6820,1,-9500.00
14.5110,6.6870,1,-11000.00
14.5160,6.6920,1,-11000.00
14.5210,6.6970,1,-8816.00
14.5410,6.7170,1,-9420.00
14.5490,6.7250,1,-11164.00
14.5540,6.7300,1,-11164.00
14.5590,6.7350,1,-9660.00
14.5640,6.7400,1,-9660.00
14.5690,6.7450,1,-9119.00
14.5740,6.7500,1,-9119.00
14.5790,6.7550,1,-11320.00
14.5830,6.7590,1,-11320.00
14.5880,6.7640,1,-11320.00
14.5930,6.7690,1,-10083.00
14.5980,6.7740,1,-10083.00
14.6030,6.7790,1,-8777.00
14.6080,6.7840,1,-8777.00
14.6130,6.7890,1,-11049.00
14.6180,6.7940,1,-11049.00
14.6230,6.7990,1,-11049.00
14.6280,6.8040,1,-10664.00
14.6330,6.8090,1,-10664.00
14.6370,6.8130,1,-8676.00
14.6430,6.8190,1,-8676.00
14.6480,6.8240,1,-10507.00
14.6530,6.8290,1,-10507.00
14.6580,6.8340,1,-10912.00
14.6630,6.8390,1,-10912.00
14.6680,6.8440,1,-10912.00
14.6730,6.8490,1,-8886.00
14.6790,6.8550,1,-8886.00
14.6840,6.8600,1,-10166.00
14.6890,6.8650,1,-10166.00
14.6940,6.8700,1,-11084.00
14.6990,6.8750,1,-11084.00
14.7040,6.8800,1,-8834.00
14.7090,6.8850,1,-8834.00
14.7150,6.8910,1,-9980.00
14.7200,6.8960,1,-9980.00
14.7250,6.9010,1,-9980.00
14.7300,6.9060,1,-11367.00
14.7350,6.9110,1,-11367.00
14.7400,6.9160,1,-9046.00
14.7460,6.9220,1,-9046.00
14.7510,6.9270,1,-9218.00
14.7570,6.9330,1,-9218.00
14.7620,6.9380,1,-11375.00
14.7670,6.9430,1,-11375.00
14.7730,6.9490,1,-9843.00
14.7780,6.9540,1,-9843.00
14.7840,6.9600,1,-9048.00
14.7890,6.9650,1,-9048.00
14.7940,6.9700,1,-11272.00
14.8000,6.9760,1,-11272.00
14.8050,6.9810,1,-11272.00
14.8100,6.9860,1,-9992.00
14.8160,6.9920,1,-9992.00
14.8210,6.9970,1,-8607.00
14.8270,7.0030,1,-8607.00
14.8320,7.0080,1,-10861.00
14.8370,7.0130,1,-10861.00
14.8430,7.0190,1,-10640.00
14.8490,7.0250,1,-10640.00
14.8540,7.0300,1,-8788.00
14.8600,7.0360,1,-8788.00
14.8820,7.0580,1,-11210.00
14.8900,7.0660,1,-9243.00
14.8960,7.0720,1,-9243.00
14.9010,7.0770,1,-10404.00
14.9070,7.0830,1,-10404.00
14.9120,7.0880,1,-11169.00
14.9180,7.0940,1,-11169.00
14.9230,7.0990,1,-8671.00
14.9290,7.1050,1,-8671.00
14.9340,7.1100,1,-9292.00
14.9400,7.1160,1,-9292.00
14.9450,7.1210,1,-11290.00
14.9510,7.1270,1,-11290.00
14.9560,7.1320,1,-9391.00
14.9620,7.1380,1,-9391.00
14.9680,7.1440,1,-9084.00
14.9740,7.1500,1,-9084.00
14.9790,7.1550,1,-11227.00
14.9850,7.1610,1,-11227.00
14.9910,7.1670,1,-9842.00
14.9970,7.1730,1,-9842.00
15.0020,7.1780,1,-9032.00
15.0080,7.1840,1,-9032.00
15.0140,7.1900,1,-11167.00
15.0200,7.1960,1,-11167.00
15.0250,7.2010,1,-10221.00
15.0310,7.2070,1,-10221.00
15.0370,7.2130,1,-8757.00
15.0430,7.2190,1,-8757.00
15.0480,7.2240,1,-10935.00
15.0540,7.2300,1,-10935.00
15.0600,7.2360,1,-10639.00
15.0650,7.2410,1,-10639.00
15.0710,7.2470,1,-8717.00
15.0770,7.2530,1,-8717.00
15.0830,7.2590,1,-10474.00
15.0890,7.2650,1,-10474.00
15.0950,7.2710,1,-10937.00
15.1010,7.2770,1,-10937.00
15.1070,7.2830,1,-8619.00
15.1130,7.2890,1,-8619.00
15.1190,7.2950,1,-9994.00
15.1250,7.3010,1,-11258.00
15.1310,7.3070,1,-11258.00
15.1370,7.3130,1,-9144.00
15.1430,7.3190,1,-9144.00
15.1490,7.3250,1,-9785.00
15.1550,7.3310,1,-9785.00
15.1610,7.3370,1,-11477.00
15.1670,7.3430,1,-11477.00
15.1730,7.3490,1,-9373.00
15.1790,7.3550,1,-9373.00
15.1850,7.3610,1,-9081.00
15.1920,7.3680,1,-9081.00
15.1980,7.3740,1,-11224.00
15.2040,7.3800,1,-11224.00
15.2100,7.3860,1,-9815.00
15.2170,7.3930,1,-8766.00
15.2230,7.3990,1,-8766.00
15.2290,7.4050,1,-11094.00
15.2350,7.4110,1,-11094.00
15.2410,7.4170,1,-10377.00
15.2640,7.4400,1,-10789.00
15.2730,7.4490,1,-10789.00
15.2790,7.4550,1,-11052.00
15.2850,7.4610,1,-8824.00
15.2920,7.4680,1,-8824.00
15.2980,7.4740,1,-10332.00
15.3040,7.4800,1,-10332.00
15.3100,7.4860,1,-11118.00
15.3170,7.4930,1,-11118.00
15.3230,7.4990,1,-8941.00
15.3300,7.5060,1,-8941.00
15.3360,7.5120,1,-10013.00
15.3430,7.5190,1,-11285.00
15.3490,7.5250,1,-11285.00
15.3560,7.5320,1,-8866.00
15.3620,7.5380,1,-8866.00
15.3690,7.5450,1,-9383.00
15.3750,7.5510,1,-9383.00
15.3820,7.5580,1,-11519.00
15.3880,7.5640,1,-9546.00
15.3950,7.5710,1,-9546.00
15.4010,7.5770,1,-9162.00
15.4080,7.5840,1,-9162.00
15.4140,7.5900,1,-11201.00
15.4210,7.5970,1,-11201.00
15.4270,7.6030,1,-9904.00
15.4340,7.6100,1,-8768.00
15.4410,7.6170,1,-8768.00
15.4470,7.6230,1,-11060.00
15.4540,7.6300,1,-11060.00
15.4610,7.6370,1,-10555.00
15.4680,7.6440,1,-8876.00
15.4740,7.6500,1,-8876.00
15.4810,7.6570,1,-10906.00
15.4880,7.6640,1,-10906.00
15.4940,7.6700,1,-10825.00
15.5010,7.6770,1,-10825.00
15.5080,7.6840,1,-8621.00
15.5150,7.6910,1,-10209.00
15.5210,7.6970,1,-10209.00
15.5280,7.7040,1,-11118.00
15.5350,7.7110,1,-11118.00
15.5420,7.7180,1,-8834.00
15.5480,7.7240,1,-9683.00
15.5550,7.7310,1,-9683.00
15.5620,7.7380,1,-11231.00
15.5690,7.7450,1,-11231.00
15.5760,7.7520,1,-9132.00
15.5830,7.7590,1,-9320.00
15.5900,7.7660,1,-9320.00
15.5970,7.7730,1,-11318.00
15.6040,7.7800,1,-11318.00
15.6110,7.7870,1,-9609.00
15.6180,7.7940,1,-8959.00
15.6250,7.8010,1,-8959.00
15.6320,7.8080,1,-11271.00
15.6390,7.8150,1,-11271.00
15.6450,7.8210,1,-10085.00
15.6520,7.8280,1,-8718.00
15.6590,7.8350,1,-8718.00
15.6660,7.8420,1,-11006.00
15.6730,7.8490,1,-10461.00
15.6970,7.8730,1,-10887.00
15.7070,7.8830,1,-10887.00
15.7140,7.8900,1,-10968.00
15.7210,7.8970,1,-8887.00
15.7280,7.9040,1,-8887.00
15.7350,7.9110,1,-10376.00
15.7420,7.9180,1,-11215.00
15.7490,7.9250,1,-11215.00
15.7560,7.9320,1,-8898.00
15.7630,7.9390,1,-8898.00
15.7700,7.9460,1,-9845.00
15.7780,7.9540,1,-11414.00
15.7850,7.9610,1,-11414.00
15.7920,7.9680,1,-9153.00
15.7990,7.9750,1,-9197.00
15.8060,7.9820,1,-9197.00
15.8130,7.9890,1,-11412.00
15.8200,7.9960,1,-11412.00
15.8270,8.0030,1,-9556.00
15.8420,8.0180,1,-8701.00
15.8450,8.0210,1,-11018.00
15.8480,8.0240,1,-11018.00
15.8520,8.0280,1,-11018.00
15.8550,8.0310,1,-11018.00
15.8580,8.0340,1,-9965.00
15.8610,8.0370,1,-9965.00
15.8640,8.0400,1,-9965.00
15.8680,8.0440,1,-8603.00
15.8710,8.0470,1,-8603.00
15.8740,8.0500,1,-8603.00
15.8770,8.0530,1,-8603.00
15.8810,8.0570,1,-10885.00
15.8840,8.0600,1,-10885.00
15.8870,8.0630,1,-10885.00
15.8900,8.0660,1,-10559.00
15.8930,8.0690,1,-10559.00
15.8970,8.0730,1,-10559.00
15.9000,8.0760,1,-10559.00
15.9230,8.0990,1,-10487.00
15.9340,8.1100,1,-10911.00
15.9380,8.1140,1,-8810.00
15.9410,8.1170,1,-8810.00
15.9450,8.1210,1,-8810.00
15.9490,8.1250,1,-10237.00
15.9530,8.1290,1,-10237.00
15.9570,8.1330,1,-10237.00
15.9610,8.1370,1,-11101.00
15.9650,8.1410,1,-11101.00
15.9690,8.1450,1,-11101.00
15.9730,8.1490,1,-8787.00
15.9760,8.1520,1,-8787.00
15.9800,8.1560,1,-8787.00
15.9840,8.1600,1,-9425.00
15.9880,8.1640,1,-9425.00
15.9920,8.1680,1,-9425.00
15.9960,8.1720,1,-11205.00
16.0000,8.1760,1,-11205.00
16.0040,8.1800,1,-11205.00
16.0100,8.1860,1,-9161.00
16.0140,8.1900,1,-9161.00
16.0190,8.1950,1,-9146.00
16.0300,8.2060,1,-11321.00
16.0410,8.2170,1,-9754.00
16.0530,8.2290,1,-8837.00
16.0610,8.2370,1,-8837.00
16.0700,8.2460,1,-11014.00
16.0750,8.2510,1,-10085.00
16.0790,8.2550,1,-10085.00
16.0830,8.2590,1,-10085.00
16.0880,8.2640,1,-8661.00
16.0920,8.2680,1,-8661.00
16.0960,8.2720,1,-11123.00
16.1010,8.2770,1,-11123.00
16.1050,8.2810,1,-11123.00
16.1090,8.2850,1,-10953.00
16.1130,8.2890,1,-10953.00
16.1180,8.2940,1,-10953.00
16.1220,8.2980,1,-8872.00
16.1270,8.3030,1,-8872.00
16.1310,8.3070,1,-10701.00
16.1360,8.3120,1,-10701.00
16.1410,8.3170,1,-10701.00
16.1450,8.3210,1,-11246.00
16.1500,8.3260,1,-11246.00
16.1540,8.3300,1,-8793.00
16.1590,8.3350,1,-8793.00
16.1630,8.3390,1,-8793.00
16.1680,8.3440,1,-9847.00
16.1720,8.3480,1,-9847.00
16.1770,8.3530,1,-11058.00
16.1810,8.3570,1,-11058.00
16.1860,8.3620,1,-11058.00
16.1900,8.3660,1,-8910.00
16.1950,8.3710,1,-8910.00
16.1990,8.3750,1,-9570.00
16.2070,8.3830,1,-9570.00
16.2160,8.3920,1,-11564.00
16.2210,8.3970,1,-9585.00
16.2260,8.4020,1,-9585.00
16.2310,8.4070,1,-9585.00
16.2350,8.4110,1,-9293.00
16.2400,8.4160,1,-9293.00
16.2450,8.4210,1,-11524.00
16.2500,8.4260,1,-11524.00
16.2540,8.4300,1,-11524.00
16.2590,8.4350,1,-10001.00
16.2640,8.4400,1,-10001.00
16.2690,8.4450,1,-8979.00
16.2730,8.4490,1,-8979.00
16.2780,8.4540,1,-11157.00
16.2830,8.4590,1,-11157.00
16.2880,8.4640,1,-11157.00
16.2920,8.4680,1,-10161.00
16.2970,8.4730,1,-10161.00
16.3020,8.4780,1,-8516.00
16.3070,8.4830,1,-8516.00
16.3120,8.4880,1,-10681.00
16.3170,8.4930,1,-10681.00
16.3220,8.4980,1,-10681.00
16.3270,8.5030,1,-10655.00
16.3320,8.5080,1,-10655.00
16.3370,8.5130,1,-8447.00
16.3420,8.5180,1,-8447.00
16.3540,8.5300,1,-10196.00
16.3650,8.5410,1,-11010.00
16.3780,8.5540,1,-8867.00
16.3830,8.5590,1,-9988.00
16.3930,8.5690,1,-11326.00
16.4030,8.5790,1,-11326.00
16.4080,8.5840,1,-9102.00
16.4140,8.5900,1,-9102.00
16.4190,8.5950,1,-9412.00
16.4240,8.6000,1,-9412.00
16.4290,8.6050,1,-11492.00
16.4350,8.6110,1,-11492.00
16.4400,8.6160,1,-9567.00
16.4460,8.6220,1,-9567.00
16.4510,8.6270,1,-8898.00
16.4560,8.6320,1,-8898.00
16.4620,8.6380,1,-11185.00
16.4670,8.6430,1,-11185.00
16.4720,8.6480,1,-10099.00
16.4780,8.6540,1,-10099.00
16.4830,8.6590,1,-10099.00
16.4890,8.6650,1,-9004.00
16.4940,8.6700,1,-9004.00
16.4990,8.6750,1,-11187.00
16.5050,8.6810,1,-11187.00
16.5100,8.6860,1,-10496.00
16.5160,8.6920,1,-10496.00
16.5210,8.6970,1,-8814.00
16.5260,8.7020,1,-8814.00
16.5320,8.7080,1,-10839.00
16.5380,8.7140,1,-10839.00
16.5430,8.7190,1,-10997.00
16.5490,8.7250,1,-10997.00
16.5540,8.7300,1,-8804.00
16.5600,8.7360,1,-8804.00
16.5680,8.7440,1,-10234.00
16.5790,8.7550,1,-11166.00
16.5840,8.7600,1,-11166.00
16.5900,8.7660,1,-8772.00
16.5960,8.7720,1,-8772.00
16.6010,8.7770,1,-9822.00
16.6070,8.7830,1,-9822.00
16.6120,8.7880,1,-11392.00
16.6180,8.7940,1,-11392.00
16.6240,8.8000,1,-9254.00
16.6290,8.8050,1,-9254.00
16.6350,8.8110,1,-9446.00
16.6410,8.8170,1,-9446.00
16.6470,8.8230,1,-11441.00
16.6530,8.8290,1,-11441.00
16.6580,8.8340,1,-9735.00
16.6640,8.8400,1,-9735.00
16.6700,8.8460,1,-9135.00
16.6760,8.8520,1,-9135.00
16.6820,8.8580,1,-11293.00
16.6880,8.8640,1,-11293.00
16.6940,8.8700,1,-10087.00
16.6990,8.8750,1,-10087.00
16.7050,8.8810,1,-8713.00
16.7110,8.8870,1,-8713.00
16.7170,8.8930,1,-11053.00
16.7230,8.8990,1,-11053.00
16.7360,8.9120,1,-8617.00
16.7470,8.9230,1,-10502.00
16.7590,8.9350,1,-10851.00
16.7660,8.9420,1,-10851.00
16.7720,8.9480,1,-8603.00
16.7830,8.9590,1,-10212.00
16.7950,8.9710,1,-11172.00
16.8010,8.9770,1,-11172.00
16.8070,8.9830,1,-8848.00
16.8130,8.9890,1,-8848.00
16.8190,8.9950,1,-9893.00
16.8250,9.0010,1,-9893.00
16.8310,9.0070,1,-11505.00
16.8370,9.0130,1,-11505.00
16.8430,9.0190,1,-9260.00
16.8490,9.0250,1,-9342.00
16.8550,9.0310,1,-9342.00
16.8610,9.0370,1,-11445.00
16.8670,9.0430,1,-11445.00
16.8730,9.0490,1,-9888.00
16.8790,9.0550,1,-9888.00
16.8850,9.0610,1,-11406.00
17.8910,10.0670,1,-8972.00
17.8970,10.0730,1,-8972.00
17.9030,10.0790,1,-9089.00
17.9100,10.0860,1,-9089.00
17.9160,10.0920,1,-11575.00
17.9220,10.0980,1,-9557.00
17.9280,10.1040,1,-9557.00
17.9350,10.1110,1,-8673.00
17.9410,10.1170,1,-8673.00
17.9470,10.1230,1,-11157.00
17.9530,10.1290,1,-11157.00
17.9600,10.1360,1,-10073.00
17.9660,10.1420,1,-10073.00
17.9720,10.1480,1,-8579.00
17.9810,10.1570,1,-10987.00
17.9920,10.1680,1,-10678.00
17.9990,10.1750,1,-10678.00
18.0050,10.1810,1,-8616.00
18.0110,10.1870,1,-8616.00
18.0180,10.1940,1,-10599.00
18.0240,10.2000,1,-10842.00
18.0310,10.2070,1,-10842.00
18.0370,10.2130,1,-8599.00
18.0440,10.2200,1,-8599.00
18.0500,10.2260,1,-10204.00
18.0570,10.2330,1,-10204.00
18.0630,10.2390,1,-11328.00
18.0700,10.2460,1,-11328.00
18.0760,10.2520,1,-8927.00
18.0830,10.2590,1,-9648.00
18.0890,10.2650,1,-9648.00
18.0960,10.2720,1,-11636.00
18.1020,10.2780,1,-11636.00
18.1090,10.2850,1,-9432.00
18.1150,10.2910,1,-9432.00
18.1220,10.2980,1,-9035.00
18.1290,10.3050,1,-11025.00
18.1350,10.3110,1,-11025.00
18.1420,10.3180,1,-9601.00
18.1490,10.3250,1,-9601.00
18.1630,10.3390,1,-11218.00
18.1740,10.3500,1,-10001.00
18.1870,10.3630,1,-8526.00
18.1940,10.3700,1,-8526.00
